nose_x,nose_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,right_elbow_x,right_elbow_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,right_knee_x,right_knee_y,right_ankle_x,right_ankle_y
0.778350472,0.050965704,0.732725739,0.169764429,0.670427561,0.158376962,0.70383507,0.354086548,0.776653349,0.511932313,0.615273893,0.397052526,0.546023846,0.398635179,0.595671773,0.615153253,0.547778666,0.846591473
0.786634862,0.064668186,0.736039758,0.176407591,0.678073168,0.16963841,0.706782997,0.362280726,0.775856853,0.523189604,0.618831813,0.397794724,0.549776673,0.398261726,0.598480523,0.61413306,0.547986269,0.844521821
0.795855582,0.078534946,0.739150882,0.180595055,0.682846189,0.175181076,0.709077895,0.36738807,0.775536776,0.532758951,0.622234285,0.397705287,0.554107249,0.397029668,0.602897108,0.612855792,0.549084187,0.842489123
0.808967769,0.094094135,0.75085175,0.193835109,0.689577103,0.185584128,0.710940897,0.379366606,0.774988115,0.548155367,0.630783558,0.397592902,0.557428777,0.394578546,0.606026351,0.6101107,0.557140648,0.840063453
0.817276299,0.103464164,0.757159173,0.205167964,0.69551605,0.191217363,0.711806238,0.390712529,0.773086369,0.555093586,0.63381052,0.400244623,0.56058687,0.394212961,0.608190835,0.604666352,0.564155936,0.839064479
0.827394962,0.120979086,0.764992595,0.211862147,0.703842163,0.204686642,0.714219689,0.403863281,0.770155549,0.568133354,0.638413906,0.402500659,0.564311624,0.39848426,0.614158154,0.604982197,0.589618266,0.839136064
0.834522843,0.125994757,0.771115243,0.217175409,0.709969401,0.209425211,0.715692878,0.409398973,0.767896533,0.573777974,0.641631544,0.402774662,0.567742229,0.398469806,0.6179685,0.605070412,0.607443154,0.844492197
0.837508738,0.132935539,0.776456118,0.227640077,0.71514523,0.213614926,0.718229055,0.413562387,0.766285956,0.578514993,0.644056857,0.403220445,0.571068943,0.398880035,0.620598316,0.603918076,0.618076026,0.846945584
0.847583294,0.148346528,0.787677884,0.236708015,0.719643116,0.225280926,0.723013878,0.423337728,0.765741408,0.588886142,0.647230625,0.40530917,0.573355496,0.401970595,0.627105713,0.604194999,0.6299088,0.848445654
0.85016638,0.162002251,0.786817491,0.24316363,0.724853575,0.242566869,0.728349805,0.437450737,0.765767574,0.598757207,0.648961902,0.405781657,0.57605958,0.404968858,0.625742853,0.604323328,0.638768017,0.850134909
0.857978046,0.181650653,0.789495826,0.252727777,0.731255114,0.261512905,0.736738682,0.458697349,0.768222988,0.614473999,0.650356174,0.408521026,0.577313602,0.410984308,0.628297448,0.61026603,0.648950398,0.851997137
0.859527886,0.190720335,0.790668011,0.26030013,0.733304024,0.270686835,0.74180007,0.468366206,0.769881427,0.624818802,0.648449779,0.408245206,0.577412724,0.410327315,0.634510458,0.610300362,0.649421394,0.851748109
0.865028739,0.204205036,0.793967009,0.271967173,0.735241771,0.276149362,0.746644855,0.471035361,0.770117164,0.632507265,0.646938801,0.408014596,0.57624346,0.409685314,0.643372297,0.606428206,0.651106119,0.850616038
0.869102657,0.214697063,0.798944533,0.281109005,0.73721987,0.283673733,0.75155741,0.48220855,0.77262342,0.638409972,0.646414578,0.411939442,0.575195134,0.412289023,0.639030516,0.608874857,0.653035879,0.850507975
0.870714128,0.228437111,0.799112141,0.289378792,0.736579418,0.293575287,0.751368463,0.491494477,0.774882615,0.648662984,0.645679414,0.415361047,0.574416697,0.415673047,0.636005521,0.621767104,0.652519524,0.85353744
0.873408556,0.253128469,0.798303306,0.300539792,0.738110662,0.307183862,0.755603969,0.50829792,0.779762685,0.670256257,0.645173907,0.425246447,0.57405144,0.424137205,0.655905902,0.621110559,0.647856116,0.846920311
0.874728262,0.266268015,0.79760021,0.319792539,0.736611724,0.329048693,0.75890559,0.525056005,0.782046735,0.687623024,0.643533111,0.441633224,0.573701441,0.437993854,0.658810616,0.622053981,0.644339621,0.846762359
0.876371205,0.298465699,0.797203124,0.347994208,0.738491297,0.356396288,0.759589911,0.551908433,0.785683155,0.715175152,0.638472617,0.460129917,0.573559105,0.455585241,0.670343041,0.636495173,0.643205464,0.847121179
0.876215041,0.315506518,0.796339393,0.376897991,0.738768756,0.381820977,0.761216879,0.57882297,0.789271533,0.743059397,0.632411003,0.475043744,0.572140515,0.469487548,0.676136076,0.64354974,0.641604364,0.847427011
0.87593323,0.351733923,0.79627651,0.408277214,0.742088079,0.408715874,0.763243854,0.608943462,0.798059165,0.770889759,0.632323682,0.49857834,0.572015762,0.493661553,0.681980669,0.648178041,0.640809655,0.846921444
0.874508142,0.373060673,0.795753777,0.426085979,0.744299769,0.426992238,0.765573204,0.628869772,0.800918877,0.800782859,0.623226881,0.512747288,0.569238186,0.513134301,0.691443086,0.655102134,0.643286049,0.85267055
0.87436533,0.40257588,0.791516364,0.453104973,0.743968666,0.452310503,0.763625264,0.659194589,0.800259769,0.829263031,0.614724755,0.532257557,0.567255557,0.535963595,0.701858938,0.662980974,0.64288646,0.858664632
0.873929143,0.421277463,0.788924396,0.471491754,0.743271947,0.462220907,0.762309909,0.671641171,0.7988047,0.842755139,0.608678341,0.550132632,0.564153016,0.553433895,0.710330725,0.663643301,0.64578402,0.861477137
0.873615086,0.429791301,0.787630439,0.482801348,0.744523287,0.484436065,0.762780666,0.694824398,0.7986058,0.859769285,0.603585064,0.554662704,0.561557174,0.56393373,0.714364707,0.666916311,0.645818472,0.860773385
0.873408556,0.451078206,0.786186099,0.491508305,0.744371831,0.513060033,0.762467444,0.713627696,0.798966289,0.88218987,0.605287313,0.563102484,0.560673654,0.586423814,0.710060179,0.672230244,0.645165324,0.854428947
0.873216867,0.465984583,0.787338376,0.507338583,0.744412959,0.532211185,0.7620579,0.727119803,0.798772931,0.902661443,0.608183265,0.584216654,0.561025321,0.610223711,0.714089513,0.679264903,0.644856453,0.854642332
0.872548044,0.474196345,0.789205134,0.508431256,0.74522835,0.536707699,0.763539672,0.735237002,0.798090816,0.905617535,0.60971117,0.594006121,0.561278701,0.621182561,0.723679662,0.683118463,0.645249128,0.854633152
0.872486651,0.484901786,0.796362698,0.525470436,0.746031761,0.549814224,0.764380574,0.7438519,0.797637165,0.914559066,0.615957737,0.60781163,0.564138114,0.635263681,0.722666919,0.691819906,0.648381054,0.853611708
0.872077227,0.491029799,0.796597898,0.529909432,0.746172309,0.560485601,0.764268637,0.750463724,0.796035647,0.919652581,0.617815554,0.609610379,0.564366639,0.641002178,0.721969664,0.689955473,0.648231506,0.849441469
0.870391071,0.495455325,0.796383142,0.536764443,0.745963871,0.569720864,0.764059961,0.755959094,0.793125629,0.925006926,0.618570924,0.619976103,0.566279709,0.653592944,0.724303901,0.696325898,0.649444342,0.849395275
0.869636238,0.500403702,0.796191454,0.541722298,0.745813191,0.57177341,0.763806343,0.756818771,0.792473555,0.928201258,0.619607866,0.628483415,0.567002296,0.662765324,0.724303901,0.699900627,0.652965605,0.851877749
0.869297326,0.502103388,0.796187758,0.543862641,0.746922195,0.575401306,0.76501286,0.759884119,0.792471886,0.936969697,0.619956315,0.635071933,0.567594886,0.66965133,0.724597335,0.70367676,0.654951096,0.855260849
0.868115485,0.507887721,0.796033978,0.54706651,0.747347295,0.574180722,0.765311956,0.760402918,0.793290138,0.940108895,0.620056033,0.643375278,0.568730116,0.676995993,0.725622058,0.708218277,0.656661868,0.858537495
0.867080986,0.510233343,0.795865834,0.55218327,0.747361362,0.578389466,0.766995311,0.764207423,0.795486391,0.946683586,0.619858563,0.652598619,0.569604874,0.685613275,0.725177646,0.707006037,0.657319665,0.858536601
0.866807103,0.512268662,0.796023488,0.551756859,0.748323202,0.577513814,0.76745218,0.760237455,0.796532869,0.945516825,0.619849622,0.657342196,0.570747137,0.688162982,0.726842046,0.704491436,0.658585787,0.858382881
0.865861356,0.51298821,0.796641231,0.552081883,0.748471797,0.578289688,0.767239034,0.756308973,0.796445489,0.937179089,0.620147347,0.661782265,0.571983635,0.691512883,0.727415621,0.702612281,0.660074413,0.858235896
0.865091562,0.511955619,0.796815693,0.550278246,0.748633564,0.579037666,0.767466784,0.756678402,0.796478391,0.935762584,0.620804787,0.664028823,0.572347045,0.69224894,0.727038145,0.702050149,0.659811139,0.858521402
0.86456418,0.513244927,0.797265828,0.551196754,0.748612285,0.582915425,0.768251598,0.762198865,0.7967453,0.933525324,0.621592045,0.66671133,0.573658526,0.698282897,0.726744533,0.703898251,0.659941077,0.859460235
0.863020778,0.51267755,0.797227919,0.551922143,0.748588562,0.582379758,0.768604934,0.763060629,0.796767533,0.934125006,0.62187928,0.669749081,0.57387203,0.698859692,0.726481199,0.7053985,0.660090566,0.86141938
0.861847758,0.51296109,0.796976328,0.55118674,0.747588754,0.579160631,0.766602874,0.760327458,0.796125352,0.927678227,0.622194827,0.671069145,0.57419616,0.700314283,0.726201773,0.703747213,0.659944415,0.861293972
0.860478401,0.510667622,0.797385514,0.549798727,0.746782601,0.577446222,0.767619789,0.760192215,0.798186064,0.927282035,0.623609006,0.665070176,0.574121773,0.695257246,0.725394368,0.707597494,0.660048366,0.860551417
0.86041832,0.506396592,0.800380528,0.54207176,0.744538724,0.572761416,0.767582715,0.758915365,0.804086924,0.925796807,0.627253473,0.660019517,0.57388413,0.693923354,0.726858735,0.706893086,0.659963369,0.85857147
0.860142052,0.482214808,0.79927659,0.525181592,0.742295027,0.546788573,0.76829195,0.741469324,0.81302458,0.909452558,0.625763774,0.64704144,0.573857248,0.674380064,0.73171401,0.706332743,0.659782052,0.853845596
0.860191941,0.466360927,0.798618495,0.503750324,0.740723491,0.527539432,0.769702375,0.72581619,0.821516573,0.891745627,0.625674009,0.626683652,0.573791862,0.651105702,0.732486427,0.706870615,0.660089433,0.851866186
0.862922966,0.422952056,0.797920644,0.472940803,0.741693914,0.496048629,0.771269858,0.693503261,0.831633031,0.8444103,0.624913454,0.59104383,0.575699031,0.612348974,0.731902599,0.705554008,0.660043657,0.847488046
0.863915682,0.403296053,0.795925915,0.450578868,0.741753936,0.480718106,0.778567016,0.677121162,0.841412067,0.821689785,0.625324011,0.576613188,0.579000592,0.59666574,0.738394082,0.690901101,0.657649398,0.846069515
0.867221594,0.361912936,0.796168208,0.422790438,0.740458906,0.438688815,0.783671618,0.630720198,0.852121353,0.787020564,0.63017416,0.545957983,0.580008268,0.560606062,0.73589772,0.675596178,0.656808555,0.845924079
0.86711067,0.349571526,0.79629612,0.402671009,0.738197625,0.423167855,0.786154032,0.616426408,0.857250571,0.77300781,0.6336779,0.534719348,0.581009507,0.545865417,0.734594345,0.669171631,0.656105042,0.846016586
0.867010355,0.324587554,0.79823494,0.381375164,0.737119734,0.405170083,0.788770556,0.597748876,0.860985935,0.753995299,0.635413885,0.51830405,0.58265394,0.529147387,0.730596006,0.658988655,0.65488112,0.846279681
0.86569798,0.29433611,0.798950851,0.348729074,0.737345576,0.373792201,0.790921807,0.559644759,0.862525165,0.71544987,0.634765029,0.488765001,0.584315419,0.496371448,0.711657584,0.650958657,0.657687128,0.850027442
0.862426996,0.277728468,0.795478225,0.344122112,0.735491812,0.36124897,0.793324172,0.555891097,0.867321074,0.703253329,0.631323338,0.484460562,0.578379452,0.495385617,0.697207451,0.655485451,0.657744408,0.852915049
0.857931316,0.264296085,0.789776444,0.335343212,0.734321237,0.355395883,0.794315636,0.545601726,0.86905843,0.687296569,0.62534076,0.472890556,0.571546912,0.493028939,0.69267714,0.659338236,0.66135937,0.856546223
0.846847892,0.246656641,0.782777488,0.314139098,0.729349077,0.340761483,0.794750571,0.52893275,0.868063152,0.668188989,0.617806792,0.460094273,0.564585328,0.481105834,0.680501282,0.650953412,0.662633598,0.857943535
0.835784912,0.235856876,0.775239587,0.302331358,0.723915279,0.331524312,0.793508589,0.516033828,0.866303682,0.652609646,0.611750066,0.452381968,0.557759881,0.471968859,0.66767031,0.65028286,0.662451267,0.85820353
0.824806154,0.220944375,0.761793613,0.287583709,0.710244119,0.313262522,0.78251785,0.493848264,0.854316533,0.630948603,0.599761486,0.447593182,0.550128639,0.462606758,0.668944836,0.637049496,0.662926018,0.858373761
0.811160147,0.21831429,0.749921024,0.282138824,0.694885194,0.309299558,0.769039214,0.486257881,0.840607107,0.623384476,0.587577462,0.444940805,0.541759372,0.460993648,0.668154001,0.631002903,0.662784219,0.858261466
0.799721181,0.217468813,0.738470614,0.279110789,0.685040295,0.304532379,0.756419599,0.482606977,0.828389764,0.616750181,0.582202137,0.44294095,0.534243941,0.456244349,0.661770284,0.629896581,0.662679672,0.858287275
0.78109318,0.217886135,0.721172988,0.280516654,0.664400518,0.292180717,0.72492969,0.471426278,0.79584372,0.60806793,0.571755826,0.442784369,0.521105766,0.451196969,0.646973252,0.611717343,0.662593722,0.856834054
0.762164295,0.222282246,0.698820114,0.288636684,0.643733561,0.298576742,0.706413627,0.476349443,0.772913933,0.610925555,0.549150467,0.445230514,0.49968645,0.448432326,0.631374598,0.595282376,0.654591858,0.850553572
0.744202077,0.233079344,0.679390967,0.294587702,0.625027061,0.306754947,0.684825122,0.483901292,0.746531963,0.621708155,0.526093841,0.441342413,0.474811792,0.448888838,0.582767963,0.606714606,0.614606917,0.833272934
0.739818037,0.234168842,0.664175391,0.296507806,0.616131306,0.313598156,0.672786236,0.489458531,0.731736064,0.626653433,0.504479289,0.439878047,0.459489256,0.44859004,0.566738069,0.609955549,0.564579725,0.808081686
0.732446969,0.256467015,0.661024511,0.2972202,0.608661175,0.320343882,0.663368404,0.492210895,0.71579212,0.632266343,0.497279674,0.442603976,0.448338538,0.452734858,0.548491001,0.610352695,0.507065296,0.813783348
0.720525026,0.295562863,0.648737729,0.325751066,0.600939572,0.349351734,0.650636911,0.514206767,0.706124902,0.657197118,0.472126454,0.45850119,0.432578355,0.465436846,0.545895934,0.611254275,0.485583663,0.81463182
0.710763752,0.312237561,0.64150089,0.34115687,0.599687755,0.369546175,0.646333694,0.54077065,0.698998332,0.682291329,0.469959676,0.465765506,0.427506864,0.475428522,0.537772059,0.623162806,0.4656232,0.814047873
0.708059013,0.323863775,0.638684928,0.361715585,0.597501278,0.386283904,0.639306188,0.562937021,0.692806602,0.700250745,0.471843004,0.473227412,0.424678594,0.481988192,0.528349519,0.634804189,0.46334219,0.819938779
0.698171258,0.360162318,0.63382268,0.391364694,0.59249568,0.407991707,0.630886972,0.583251178,0.67609483,0.718130291,0.46126461,0.493270397,0.421244353,0.49738425,0.540640175,0.646226048,0.46748659,0.824141264
0.696906507,0.382059991,0.628837407,0.417374074,0.590172827,0.429542452,0.623470426,0.603875339,0.669828832,0.743146718,0.457731098,0.513003111,0.417760193,0.521030247,0.550535738,0.644394517,0.475704938,0.829319715
0.692067206,0.41862157,0.615623236,0.453673869,0.584996939,0.461728096,0.612926304,0.640213847,0.656462491,0.786139309,0.44367525,0.54905206,0.410551041,0.560409606,0.556217015,0.643980861,0.477706522,0.832044899
0.688362658,0.441699505,0.611040473,0.467289507,0.580498934,0.471483737,0.610808551,0.646056414,0.654378712,0.794598222,0.431589305,0.564980567,0.404233128,0.57824266,0.557373166,0.648528278,0.477619857,0.832056701
0.687291741,0.467313677,0.606142223,0.488605708,0.574622929,0.501600206,0.599364638,0.680087388,0.650671422,0.835019231,0.427499592,0.572318614,0.397069454,0.596243262,0.55811727,0.647403836,0.47595951,0.83203572
0.685512424,0.482021272,0.6080212,0.501756847,0.57173866,0.523414373,0.597529948,0.699090719,0.647397637,0.848752677,0.428649813,0.580719054,0.395063549,0.610136211,0.555288851,0.648675323,0.47385028,0.830613613
0.681779623,0.500798047,0.608332157,0.518354177,0.568376005,0.538711607,0.591485083,0.708904564,0.637953758,0.861798346,0.428124964,0.595207632,0.391527593,0.626066148,0.5555439,0.652244925,0.474738985,0.828887463
0.680155516,0.514220059,0.607717931,0.524372518,0.565799594,0.555256426,0.592824876,0.72482723,0.633906066,0.871904194,0.426358998,0.59871453,0.390432507,0.632551014,0.555666089,0.654683709,0.476711869,0.830643713
0.681497633,0.518069386,0.610995948,0.534241617,0.565916836,0.558723688,0.587193966,0.730131209,0.632069647,0.880977452,0.43070963,0.604345143,0.3907713,0.634846091,0.555038631,0.659149945,0.476165444,0.830655217
0.682228208,0.526821971,0.608404458,0.544416487,0.56382668,0.567605078,0.581533134,0.737492859,0.624856472,0.892831326,0.425565958,0.614662945,0.38800776,0.643473208,0.552410662,0.659252763,0.474552959,0.831210315
0.681845486,0.52962786,0.608998418,0.543546319,0.564991415,0.57113272,0.580539644,0.742449701,0.626014173,0.901423931,0.427667201,0.612812161,0.388907164,0.643645406,0.545036972,0.667424083,0.475519389,0.834506452
0.681863427,0.527493298,0.60859549,0.53996104,0.566449046,0.574527025,0.584222019,0.749829113,0.627967358,0.905318618,0.426072776,0.610680938,0.391245425,0.644431412,0.558244824,0.688632011,0.476980001,0.837411702
0.68242532,0.523784697,0.609884381,0.536853611,0.566936791,0.571685791,0.584407926,0.745072901,0.629184842,0.899998069,0.426131845,0.609746158,0.392779827,0.641721666,0.560989261,0.69541961,0.47754401,0.837334335
0.682494283,0.517385066,0.610759199,0.531806827,0.566043258,0.561654866,0.582453251,0.73434335,0.629992366,0.891476333,0.427893043,0.604729831,0.393895537,0.635839224,0.560902119,0.690264344,0.477709502,0.837194145
0.682982922,0.51608938,0.611114919,0.531403959,0.566694319,0.537957966,0.583555758,0.719199717,0.632256389,0.889386177,0.429180115,0.600852668,0.394613743,0.626134455,0.560820401,0.670244217,0.476774573,0.837046564
0.683268428,0.495086312,0.611676812,0.517082453,0.568698466,0.516321778,0.583896518,0.699106872,0.632809639,0.864305258,0.429543734,0.59125948,0.395049363,0.606880009,0.56079185,0.649511695,0.475381672,0.836768389
0.683540583,0.450931489,0.611802518,0.480220616,0.569531083,0.47996068,0.584563911,0.654372633,0.633439004,0.794639051,0.432300806,0.561388791,0.398938864,0.566698551,0.560471296,0.632938445,0.473421812,0.835544586
0.683704138,0.425638646,0.611870587,0.458325684,0.572164953,0.460159957,0.58603704,0.633657634,0.633525372,0.768577933,0.439028651,0.545242012,0.404523015,0.549377859,0.558055937,0.630220115,0.473865211,0.83550024
0.681581736,0.384336054,0.613068998,0.419714957,0.571839929,0.421538115,0.597998977,0.5868994,0.64646101,0.721276939,0.445386261,0.515942276,0.408364564,0.513169408,0.550309718,0.625430107,0.473921299,0.835464835
0.681858301,0.363944411,0.614102006,0.393947303,0.57188195,0.405990839,0.602013946,0.566199601,0.652974904,0.690553486,0.452004045,0.495213628,0.413641751,0.498865634,0.544764638,0.625885904,0.474220544,0.835920393
0.681432068,0.345479906,0.614167988,0.374018192,0.569501162,0.393320769,0.604479492,0.561991215,0.660971165,0.681912899,0.4549312,0.485591173,0.412580758,0.494036525,0.534847021,0.629190445,0.474716395,0.8369205
0.681059122,0.305661708,0.612746954,0.345022351,0.569511116,0.370393395,0.616860926,0.536096334,0.678066432,0.650133073,0.455460668,0.463600248,0.413189381,0.480313182,0.523632944,0.630827844,0.474770993,0.837011635
0.679109573,0.263266444,0.610259771,0.309510142,0.569636047,0.33909151,0.628739238,0.509013951,0.695895374,0.615457833,0.453666419,0.439875484,0.412868053,0.458384275,0.512160778,0.631175458,0.47473231,0.834326565
0.676782191,0.24777399,0.610336959,0.290269226,0.566700578,0.315629125,0.633335054,0.493193001,0.709971607,0.595034599,0.456736028,0.437259167,0.412361056,0.453427076,0.505580485,0.631974518,0.467367619,0.832561553
0.675411582,0.226301044,0.610404193,0.279558241,0.56277597,0.29040429,0.627313554,0.464018911,0.707975328,0.567597389,0.458623737,0.433768392,0.412626654,0.441693395,0.495213211,0.632084548,0.463482291,0.831133246
0.673799813,0.20736362,0.606077313,0.263333261,0.560106993,0.273010105,0.62462157,0.441579133,0.704795241,0.537208319,0.45846647,0.430888116,0.412575573,0.440122426,0.491648138,0.632661462,0.465094537,0.831167102
0.670799911,0.175824702,0.604164779,0.237731591,0.560576856,0.249629736,0.626674533,0.396958321,0.715823591,0.499741524,0.458097547,0.422132581,0.413393676,0.432363689,0.486412436,0.632903099,0.463057607,0.829793394
0.666184247,0.143743843,0.596420586,0.212947667,0.56097728,0.220992416,0.626220226,0.367021561,0.718556523,0.461703002,0.457492352,0.414334148,0.419027179,0.418347299,0.483290851,0.626870513,0.463076144,0.829886734
0.661324203,0.122784294,0.589935482,0.195547566,0.560435951,0.207799107,0.628474653,0.356051028,0.726446271,0.441723317,0.457997352,0.40702939,0.421869308,0.413858652,0.483323902,0.623036802,0.462194979,0.82996726
0.659215391,0.10202577,0.582229197,0.175271824,0.560110152,0.194991052,0.627186894,0.342918426,0.726361096,0.426165134,0.457684845,0.399612397,0.422248483,0.40949899,0.48040235,0.619734406,0.461591125,0.829712868
