nose_x,nose_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,left_wrist_x,left_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,left_ankle_x,left_ankle_y
0.263727844,0.552794695,0.335158378,0.578206062,0.349816859,0.561701477,0.336833686,0.707621396,0.326565713,0.830888808,0.514754891,0.649781048,0.514506757,0.632101178,0.639852464,0.720456481,0.766475797,0.756452799
0.262666106,0.552220404,0.33553952,0.577866375,0.349814445,0.561852694,0.336856097,0.707830906,0.326624632,0.830942452,0.514744997,0.649804592,0.514382601,0.632539928,0.639849305,0.720755756,0.766438782,0.756456614
0.258798629,0.552290022,0.335483193,0.577860951,0.349779785,0.561838567,0.33688426,0.708678544,0.32665506,0.830971777,0.514158845,0.650249481,0.513682425,0.632679045,0.639497697,0.721390247,0.766319335,0.756857157
0.257900208,0.552439511,0.335262984,0.577878773,0.349768341,0.561272681,0.336951375,0.709938586,0.326665789,0.830975354,0.513590693,0.650646448,0.513320625,0.632684708,0.639336586,0.721825004,0.766599596,0.75686115
0.257527679,0.552432597,0.335169733,0.577871203,0.349695623,0.560553432,0.336993039,0.710388124,0.326673359,0.830995262,0.513010442,0.650784373,0.512866497,0.632648587,0.638884842,0.721845925,0.766748011,0.756850719
0.257495999,0.552550316,0.335191011,0.578094244,0.349597752,0.56042397,0.337053418,0.711467147,0.326627374,0.831045032,0.512486815,0.650935769,0.512376368,0.632630706,0.638136148,0.721961975,0.766760111,0.756850719
0.257478625,0.552729845,0.335368097,0.578118324,0.349587023,0.560398221,0.337115377,0.712163329,0.326630861,0.831048965,0.51220727,0.650921285,0.512150049,0.632639468,0.637790263,0.721981466,0.766735137,0.756852567
0.257596254,0.552850723,0.33544609,0.578151941,0.34959352,0.560297072,0.337184608,0.712710857,0.326631576,0.831070542,0.511774063,0.650898695,0.511855781,0.632653892,0.636829793,0.721974313,0.766564608,0.756754458
0.257619053,0.552768946,0.335626841,0.578154206,0.349602312,0.560144663,0.337258935,0.712980688,0.326627642,0.831070483,0.51156354,0.650879383,0.511671126,0.632648706,0.63661772,0.721969545,0.766559005,0.756634355
0.257549584,0.552814603,0.335935891,0.578050673,0.349627286,0.560078382,0.337285429,0.713020921,0.326628923,0.83101505,0.511566162,0.650867045,0.511651516,0.632680237,0.63644886,0.721908748,0.766557515,0.756566346
0.257592201,0.552819729,0.336208284,0.578046978,0.349622995,0.560032547,0.337309837,0.713009119,0.326630384,0.830943286,0.511574745,0.650851905,0.511605561,0.632688999,0.636339426,0.721906841,0.766522348,0.756431639
0.257621199,0.552805007,0.336353093,0.578057349,0.349601567,0.560193181,0.337357938,0.712991118,0.326644093,0.830750823,0.511535585,0.650962591,0.511563659,0.632780671,0.636249423,0.721899927,0.766456485,0.756336927
0.258131474,0.552807927,0.336636096,0.57804662,0.349634618,0.560269833,0.337438554,0.712975442,0.326647729,0.830675781,0.511497915,0.651062489,0.511564851,0.632792592,0.635876596,0.721875668,0.766341329,0.756300688
0.25890255,0.553384542,0.336724639,0.578130841,0.349659383,0.560266018,0.337593615,0.71334058,0.326651126,0.830667138,0.511501074,0.651073456,0.511688352,0.632745028,0.635793984,0.721889317,0.766233623,0.756288111
0.259800524,0.555496037,0.336756289,0.578130186,0.349707335,0.560169816,0.337621093,0.713392794,0.326662928,0.830649495,0.51150614,0.651022315,0.511804223,0.63267225,0.63578099,0.721919417,0.766231,0.756266356
0.260228455,0.558535337,0.336803108,0.578163624,0.349692822,0.56014806,0.337697923,0.713448822,0.326701283,0.830631435,0.51151979,0.651017964,0.51180315,0.632669926,0.63581121,0.722068608,0.766229331,0.756185055
0.260631889,0.566100895,0.337157428,0.578490496,0.349579215,0.560141921,0.337941259,0.713770986,0.326737821,0.830602288,0.512384355,0.651023149,0.512069166,0.632695377,0.635869801,0.722094417,0.766247511,0.756035805
0.261139631,0.571255922,0.337710202,0.579361439,0.349255055,0.560159087,0.33811149,0.714800239,0.326740533,0.830611706,0.513178527,0.651050448,0.512221336,0.632754326,0.635887504,0.722225368,0.766246319,0.756009221
0.261824608,0.577706158,0.337814718,0.57966435,0.349158555,0.56040144,0.3382487,0.715147972,0.326736659,0.830602467,0.513854027,0.650596678,0.512820601,0.632776916,0.635954738,0.722720623,0.766307473,0.755829751
0.262474954,0.58178252,0.338159025,0.579868734,0.348815978,0.560599923,0.338408351,0.715179265,0.326747835,0.83053416,0.514959574,0.649683774,0.513117492,0.632757783,0.635950267,0.722733796,0.766168118,0.755688369
0.265100449,0.58690387,0.338966012,0.579863787,0.348821938,0.560699463,0.338739544,0.715156317,0.326766789,0.830348492,0.516193032,0.647436857,0.514002323,0.632611871,0.636386812,0.722636878,0.766446769,0.755648434
0.26760599,0.587567449,0.340329647,0.579517841,0.348810405,0.560737967,0.339211613,0.714319766,0.326783299,0.829551518,0.517952323,0.642830193,0.514200211,0.63072598,0.63819766,0.720907867,0.766452193,0.755546033
0.268043846,0.585540593,0.340980083,0.578413069,0.349034607,0.560601294,0.340069711,0.712659419,0.326864541,0.827955544,0.519141972,0.638680279,0.514933169,0.627336264,0.638973713,0.720185041,0.767102599,0.755546391
0.268222332,0.584067166,0.341062516,0.575425565,0.349035144,0.55978477,0.348188698,0.706914902,0.326647878,0.823342383,0.519635439,0.633049786,0.515578806,0.620581329,0.63907969,0.715987384,0.767128646,0.755544841
0.269623697,0.585357487,0.341599584,0.57487911,0.349145532,0.55935204,0.353128046,0.703261316,0.327673614,0.820720375,0.52072531,0.631875634,0.516385913,0.617790759,0.640119553,0.715658188,0.766944408,0.75560987
0.269432276,0.587231934,0.341818035,0.575529456,0.34965691,0.559431195,0.354253024,0.704058647,0.329283237,0.821036041,0.521099269,0.632084906,0.516898215,0.618004262,0.641247153,0.715254903,0.766355455,0.755284846
0.269564629,0.590630174,0.341873974,0.581602752,0.350120217,0.560363948,0.352733433,0.71431452,0.329634279,0.833022475,0.522112966,0.632688582,0.517727077,0.618747354,0.641358614,0.715215564,0.765980661,0.755292475
0.269425243,0.592297316,0.341879159,0.584346175,0.350092888,0.562930644,0.351829618,0.721028149,0.330155909,0.839288652,0.522655547,0.63141346,0.517912328,0.619260609,0.64133662,0.715058267,0.765923083,0.755118072
0.269517511,0.59610194,0.341443032,0.586267114,0.350335807,0.563038647,0.349900991,0.72310847,0.330223352,0.842926741,0.523051083,0.631347597,0.518917859,0.619010806,0.641139269,0.715067148,0.765952289,0.754820228
0.269617319,0.597053766,0.341300905,0.58697015,0.350357831,0.56282419,0.348876566,0.724295557,0.330218494,0.843760312,0.524042606,0.629903793,0.519585013,0.617006779,0.640924633,0.715112329,0.766003609,0.754545271
0.269588202,0.597959399,0.341209888,0.588611066,0.351148874,0.562003851,0.346759319,0.725723386,0.330196679,0.844748855,0.52530092,0.629908502,0.52121526,0.615544975,0.641402245,0.714053571,0.766138434,0.754532337
0.269524932,0.599107444,0.341159582,0.588613749,0.351326048,0.560700297,0.345525712,0.727386057,0.33019802,0.846911848,0.526453972,0.629886746,0.523122132,0.614193857,0.643156409,0.71310699,0.767451465,0.754193008
0.269482523,0.599157214,0.340873033,0.588651836,0.351828516,0.559707463,0.345157802,0.727891505,0.330185205,0.846867025,0.527256787,0.630032301,0.524397016,0.613540411,0.644110203,0.712775171,0.767487943,0.754084706
0.269569486,0.599466741,0.340232581,0.588514149,0.351899147,0.559706926,0.344882309,0.727207124,0.330127239,0.846254051,0.526998758,0.630575061,0.524097025,0.613841116,0.644277215,0.712486982,0.767534971,0.754002333
0.26958698,0.602760196,0.339201599,0.590518415,0.351537257,0.560436904,0.344828844,0.728034496,0.33013311,0.846026123,0.526302099,0.631733835,0.523688436,0.614087701,0.644247234,0.712414801,0.767474592,0.753877819
0.269675732,0.603778958,0.3387312,0.59274298,0.351215512,0.560629785,0.344859779,0.72958535,0.330184996,0.845789075,0.525763869,0.63460952,0.523489296,0.614237249,0.643362939,0.712590277,0.767110765,0.753874004
0.269957393,0.605329871,0.33850342,0.593359828,0.351060569,0.560766697,0.344862252,0.730383873,0.330209315,0.845604897,0.525029242,0.635684669,0.52303946,0.61440897,0.643369973,0.7127496,0.767121077,0.753874183
0.270205438,0.605794549,0.338382602,0.593040824,0.350162715,0.560768723,0.344923943,0.730612278,0.330206096,0.845539868,0.524802804,0.63542068,0.522362828,0.614887953,0.64334619,0.71278429,0.767106533,0.753856122
0.271477818,0.606200337,0.338325024,0.592860997,0.350043058,0.560841322,0.344925344,0.730802357,0.330201387,0.845411718,0.5244596,0.635345161,0.521902978,0.615463972,0.643419623,0.712811053,0.767102718,0.753856719
0.273041844,0.605484724,0.339727134,0.590129435,0.350057334,0.560852766,0.344976366,0.730661631,0.330209762,0.845183909,0.524036765,0.632975399,0.521507084,0.615553677,0.643408954,0.706570864,0.767461598,0.753856599
0.274131656,0.605191529,0.340613216,0.584669054,0.350059032,0.561755538,0.344979197,0.724748313,0.330175489,0.843917787,0.526297331,0.62831533,0.521649182,0.615472317,0.644764423,0.704038799,0.767571688,0.753974915
0.275124848,0.605021894,0.341228634,0.58053863,0.350325376,0.562084198,0.344954729,0.718166411,0.330163628,0.840690017,0.5287202,0.62477839,0.522413373,0.615292549,0.647704661,0.702062845,0.768063724,0.753585756
0.275678188,0.604772568,0.34145692,0.580779612,0.350454569,0.562004387,0.345198333,0.718902767,0.330160528,0.840689719,0.528464556,0.624479413,0.522370875,0.613984346,0.647562385,0.702862382,0.768416643,0.753764212
0.276682019,0.605127752,0.341423631,0.581166863,0.350850552,0.56212759,0.345739394,0.719246507,0.330419898,0.841093004,0.528239191,0.624417782,0.522336602,0.61387527,0.647524297,0.703388333,0.769689798,0.75432235
0.2765477,0.606876552,0.341295451,0.58211273,0.350854695,0.562084615,0.346028775,0.722495437,0.330416888,0.844074488,0.527205765,0.624753237,0.522312462,0.61383003,0.647396684,0.70524478,0.771004319,0.754589438
0.276466191,0.608538032,0.340900689,0.583964586,0.351110309,0.561954319,0.345705539,0.724777043,0.330415457,0.844915926,0.526257396,0.627275705,0.522328258,0.613743067,0.647302389,0.708311915,0.771311581,0.755181313
0.276067615,0.611040771,0.340452939,0.585360944,0.350935102,0.561913431,0.345478177,0.726766348,0.330367059,0.84671998,0.525235951,0.629176736,0.522310674,0.613734186,0.642573714,0.711206794,0.771243095,0.755266428
0.275215596,0.613241434,0.339554638,0.587442458,0.350429416,0.561905086,0.345190406,0.728796005,0.330326051,0.847836971,0.524235427,0.63103193,0.522168636,0.613787413,0.640679002,0.712619543,0.771189988,0.755431294
0.274315268,0.614486873,0.338681936,0.588974595,0.350071549,0.561901033,0.344682723,0.729930818,0.330138296,0.848719001,0.523378909,0.632861793,0.522102892,0.613803566,0.63966924,0.713743031,0.77114886,0.755936682
0.273372293,0.615403712,0.338171482,0.589660227,0.349712193,0.561831295,0.344214708,0.730771303,0.330020905,0.849174857,0.52266866,0.634656489,0.522061467,0.613820732,0.638563216,0.714504421,0.771122575,0.756322265
0.27287659,0.615826428,0.337792218,0.590989113,0.349477202,0.561780095,0.343961507,0.731302977,0.329987824,0.849473953,0.522494078,0.636039376,0.522050798,0.614625573,0.63883549,0.715146482,0.771255255,0.756946206
0.272531182,0.615945339,0.337228626,0.592463613,0.34945333,0.561692774,0.343699366,0.731690288,0.329976946,0.84970957,0.521899045,0.637439072,0.522041857,0.614875972,0.639039695,0.715738058,0.771265268,0.757760108
0.271800399,0.615989506,0.336663872,0.592604756,0.349416405,0.561661005,0.343335658,0.731633306,0.329973251,0.84977001,0.521739423,0.638724506,0.522052169,0.615361989,0.640281677,0.716463208,0.771634936,0.759429872
0.271504134,0.615958929,0.336311102,0.592550874,0.349337399,0.561655462,0.343011826,0.731435359,0.330000371,0.849730551,0.521298766,0.640689731,0.52204293,0.616945505,0.640424788,0.717612088,0.771652639,0.760213315
0.271380931,0.615809977,0.336053997,0.592526674,0.349336207,0.56161797,0.342803597,0.730970562,0.330048352,0.849695981,0.520594776,0.643692315,0.521886289,0.618876517,0.640728056,0.71980691,0.771484911,0.760953367
0.270745963,0.615695655,0.335855931,0.592765749,0.349277973,0.561608672,0.342675447,0.730929911,0.330026358,0.850131094,0.518968761,0.645386219,0.521029234,0.621217668,0.640779674,0.722389996,0.771545947,0.762335956
0.270483971,0.615628779,0.335868388,0.592756689,0.349274218,0.561601996,0.342569202,0.730899632,0.330019712,0.850149035,0.51772964,0.647741795,0.519985557,0.623702228,0.640806019,0.72352457,0.771535039,0.762800515
0.269836068,0.615578055,0.335887611,0.593006909,0.349196106,0.561596453,0.34255904,0.730956972,0.330035955,0.850191176,0.516863108,0.649016678,0.518932939,0.625059843,0.640797496,0.723533094,0.7712816,0.762726486
0.26877597,0.614802122,0.33542034,0.592931986,0.348762959,0.561576843,0.342536509,0.730610013,0.330065876,0.850179255,0.515491843,0.649632752,0.517559111,0.626161397,0.639242947,0.723416269,0.769417226,0.762596428
0.267679691,0.614355862,0.334698379,0.592899799,0.348062694,0.5615713,0.342473626,0.730390072,0.330220789,0.850228667,0.51535207,0.649495125,0.517017543,0.627357543,0.638037324,0.723517597,0.768768609,0.762487948
0.266059637,0.613847017,0.332719386,0.592542768,0.347094476,0.561567247,0.342061758,0.730017841,0.330255568,0.850235283,0.514599264,0.649165511,0.516350627,0.627341092,0.637508631,0.723403096,0.768407404,0.7624318
