nose_x,nose_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,right_elbow_x,right_elbow_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,right_knee_x,right_knee_y,right_ankle_x,right_ankle_y
0.803649783,0.678826571,0.708988607,0.583676875,0.730447471,0.606209993,0.651848197,0.543557525,0.673530996,0.714845657,0.520239949,0.619450331,0.523446798,0.640857995,0.378656238,0.682266116,0.22928898,0.642433643
0.803605616,0.679781079,0.708877861,0.582792938,0.730328918,0.606926322,0.651916206,0.544269919,0.673620343,0.714858651,0.520298064,0.620916545,0.523633778,0.644372344,0.378772229,0.682397127,0.229882464,0.642425835
0.803571284,0.680204868,0.708738804,0.582060397,0.730083704,0.608063161,0.652384043,0.546064198,0.673916996,0.714922488,0.52062881,0.622504175,0.523993075,0.646035612,0.378664672,0.682813466,0.230191261,0.642680347
0.803589821,0.681505799,0.708651423,0.581489265,0.729982138,0.609585941,0.653002381,0.546070158,0.674148619,0.715151012,0.520780444,0.622904837,0.524160028,0.648807824,0.378601193,0.683138967,0.230471298,0.64318341
0.803552032,0.681668401,0.70857501,0.581678927,0.729903579,0.608444154,0.653616488,0.546030998,0.674201131,0.715083718,0.520747244,0.622225285,0.524061382,0.647296429,0.378093123,0.683960259,0.230505809,0.64368099
0.803472459,0.681928039,0.708601475,0.582135201,0.729832709,0.607660174,0.653525651,0.545709789,0.674055398,0.715035975,0.520830393,0.621623218,0.524026632,0.646618962,0.377814859,0.684096813,0.230445459,0.643996835
0.803438902,0.680251062,0.708646595,0.581971824,0.730256438,0.606240809,0.653755665,0.545460761,0.674040139,0.715725482,0.520814538,0.619288623,0.523977637,0.64247638,0.377786607,0.684054613,0.230405778,0.645346045
0.802926242,0.672619224,0.708081543,0.580001533,0.730184138,0.596696854,0.653730392,0.54541719,0.674069345,0.716247261,0.520458281,0.613341987,0.523829401,0.631308138,0.377775311,0.683509409,0.230343029,0.647119343
0.802758873,0.662628412,0.704340696,0.575463712,0.729063809,0.57999897,0.65368855,0.545745373,0.674067557,0.71921587,0.517817438,0.604716063,0.522010207,0.617388785,0.377452344,0.680762887,0.229564026,0.647604585
0.798096836,0.628770769,0.69863379,0.546400726,0.722624779,0.551116049,0.652255118,0.545784295,0.672529399,0.720585644,0.516308367,0.588627994,0.52011621,0.604434252,0.372953504,0.666356206,0.226104885,0.64680326
0.796945035,0.602108002,0.693356216,0.52880919,0.715142787,0.524883389,0.648649752,0.546172261,0.672543764,0.723847449,0.511311948,0.567955613,0.516634405,0.577362299,0.371264905,0.654956162,0.223186657,0.64589417
0.794433713,0.576407194,0.684784174,0.506612241,0.711749434,0.508585513,0.646793962,0.546243072,0.672553539,0.724298537,0.507364571,0.540897548,0.515415788,0.552614808,0.369863778,0.636771202,0.221995771,0.643866062
0.789168358,0.559702873,0.680875957,0.491439819,0.704633296,0.484296262,0.644314766,0.545724809,0.671580434,0.724354446,0.503149748,0.522330344,0.509814084,0.531175077,0.370107323,0.627969027,0.221821442,0.643357933
0.787657738,0.5397892,0.674441159,0.477389783,0.700222969,0.4722763,0.643325746,0.547663808,0.671281457,0.725056589,0.499116212,0.508795381,0.505178928,0.522890806,0.369986385,0.621109128,0.218757018,0.643365681
0.780775011,0.525528371,0.667294443,0.462962508,0.694082797,0.454655141,0.642497063,0.555020452,0.671109617,0.725385845,0.49171707,0.495152473,0.498888642,0.508350432,0.36667645,0.614969075,0.213717505,0.643372416
0.787709117,0.592880547,0.684894681,0.52113831,0.709911942,0.515179455,0.638580203,0.547589123,0.669609606,0.720666826,0.50336951,0.575878322,0.510368168,0.587239802,0.366862744,0.648220599,0.216994047,0.645992875
0.787928581,0.603969455,0.687579751,0.527481914,0.715509474,0.530640721,0.640279889,0.549524248,0.66963917,0.719165623,0.505380869,0.581730664,0.511660218,0.597290993,0.368529767,0.652435839,0.219242781,0.645876706
0.78883642,0.611620963,0.690111101,0.531081617,0.718306124,0.53918153,0.642106414,0.54913342,0.669639409,0.717626274,0.508861899,0.587277651,0.513588428,0.604076445,0.372358829,0.656857669,0.221625984,0.645571947
0.790311098,0.620117128,0.692475796,0.534362614,0.721105695,0.546726525,0.643983781,0.544925392,0.670012712,0.716122806,0.510393858,0.585792422,0.515177011,0.610075533,0.373059332,0.659985363,0.222085834,0.646165907
0.791184127,0.628116786,0.694642842,0.5472278,0.721552014,0.550814509,0.644595802,0.544716656,0.670018435,0.715392649,0.511783838,0.590599358,0.516780019,0.610251307,0.376054019,0.664355516,0.223011866,0.645911634
0.791276455,0.641621411,0.69628197,0.550390303,0.722575486,0.555910587,0.645983219,0.543932796,0.670118392,0.715311527,0.51345557,0.592854261,0.51818347,0.613576531,0.377653599,0.668627024,0.224400237,0.646150172
0.794609368,0.647435486,0.70021075,0.554135799,0.725568116,0.563087463,0.647033453,0.543289781,0.670122683,0.71534884,0.516026258,0.596674204,0.520720899,0.617691517,0.378595829,0.670326829,0.225061491,0.646079957
0.796351433,0.654476523,0.701102078,0.557448804,0.727299213,0.573258638,0.648924947,0.543387055,0.670869231,0.715936542,0.517307758,0.601280212,0.522258222,0.624430954,0.380123138,0.672709227,0.226701841,0.64561826
0.79939872,0.660352886,0.703695893,0.564671338,0.730490565,0.582704365,0.649391353,0.543396711,0.670879006,0.716228366,0.51856786,0.603708208,0.523200691,0.628694475,0.381395876,0.674459338,0.227552548,0.645082474
0.80164969,0.667997897,0.706634402,0.569686174,0.731295705,0.591949761,0.650405765,0.543780208,0.671144068,0.71833533,0.520146489,0.610308588,0.523929894,0.637159765,0.381840885,0.679296494,0.228715986,0.645008266
0.802506149,0.674865663,0.708280325,0.575722814,0.731327176,0.596039891,0.652103484,0.543363512,0.671955526,0.718882203,0.521283984,0.614392459,0.523983717,0.637790918,0.381728739,0.681052566,0.229875848,0.644951105
0.802390873,0.678853452,0.708710432,0.578090072,0.731957316,0.602735519,0.653340816,0.54228276,0.672266722,0.718221605,0.521771193,0.616770864,0.524184406,0.640700042,0.382217944,0.681396484,0.231059209,0.64464426
0.801900685,0.682041109,0.707669497,0.579367876,0.731241167,0.607223988,0.65377748,0.542557359,0.672581434,0.717671216,0.521497905,0.619134009,0.524199545,0.643889546,0.382125378,0.68343544,0.23154591,0.645968497
0.801831782,0.68468082,0.707915902,0.582256138,0.730982721,0.607039034,0.65438056,0.54287225,0.673277378,0.717672825,0.521452665,0.622719944,0.52440685,0.648263514,0.381875783,0.687075794,0.23150979,0.64720273
0.802060068,0.687081575,0.70871377,0.584893584,0.731052101,0.611135304,0.655426264,0.543491662,0.673441291,0.717519164,0.521648049,0.622669399,0.524565756,0.649403512,0.381694257,0.687864304,0.231504261,0.649168849
0.802519262,0.689872324,0.708789468,0.585982442,0.731425345,0.612431467,0.656358659,0.543519616,0.673653066,0.717518032,0.521424532,0.623371363,0.524533808,0.650259912,0.381465346,0.689094901,0.231932729,0.650163233
0.803677917,0.693784237,0.709894598,0.592388213,0.731379747,0.612357974,0.65626657,0.544647634,0.673670053,0.716083765,0.522121191,0.627024829,0.525185108,0.649507821,0.380629092,0.688038647,0.232301101,0.650364518
0.804513097,0.696472526,0.711666763,0.597500324,0.731158257,0.614400804,0.656727076,0.545600116,0.673903465,0.715483069,0.522881985,0.629841864,0.525650442,0.6492697,0.380142868,0.687494874,0.23272711,0.650545955
0.804614484,0.698244095,0.711729169,0.599383235,0.731010437,0.613282144,0.656742036,0.546413422,0.673950374,0.715115786,0.523007452,0.632791996,0.525708616,0.648556709,0.379756153,0.687395215,0.232718647,0.650612593
0.804754257,0.699160576,0.71155566,0.600412548,0.73082006,0.616413236,0.657587588,0.547089517,0.673949838,0.714907467,0.523102701,0.633391976,0.525804281,0.648609877,0.379487038,0.687835276,0.232744589,0.65056479
0.804934442,0.697392225,0.711342812,0.59896189,0.730981469,0.619211912,0.659053862,0.544935107,0.673900247,0.714207113,0.523339808,0.633103251,0.526270211,0.649059176,0.379387438,0.688021481,0.23286666,0.650671601
0.804859757,0.695704937,0.710595846,0.597858608,0.730642319,0.617211759,0.658968747,0.544938505,0.673950315,0.713906586,0.523260832,0.632130444,0.52622813,0.648696601,0.37935406,0.687954426,0.232980087,0.650652766
0.804760456,0.694727063,0.709315717,0.59337908,0.730603099,0.617002845,0.658602655,0.545204163,0.673929393,0.713935614,0.523221195,0.629042745,0.526197553,0.647973597,0.379435629,0.687830508,0.233016312,0.650044084
0.804717422,0.690119267,0.708865762,0.585727811,0.731412888,0.612945974,0.657985985,0.545197129,0.673934221,0.713941514,0.523317456,0.624616385,0.526633918,0.643649518,0.379510224,0.687579632,0.232968822,0.650202632
0.804667652,0.682526827,0.70883441,0.579234302,0.731495321,0.600187123,0.657940805,0.544794023,0.673730314,0.714495957,0.52333951,0.616644561,0.526690483,0.633649468,0.379560173,0.68292141,0.232201442,0.64997226
0.804366469,0.664831877,0.706264853,0.57046634,0.729925931,0.575523734,0.657111764,0.544773042,0.673561931,0.716798842,0.523278832,0.599978447,0.526714742,0.613825679,0.380402476,0.677188575,0.229711786,0.650251448
0.801200867,0.641034067,0.699778914,0.55531615,0.726079464,0.560618281,0.65629375,0.545032442,0.672849298,0.719969809,0.521223426,0.594338059,0.525462627,0.610052168,0.379352301,0.67183423,0.227781013,0.650255203
0.798860133,0.615022242,0.694025338,0.537801266,0.721948385,0.545316339,0.654968202,0.544540107,0.672701895,0.722099245,0.515929222,0.584629953,0.520595908,0.601682663,0.375018924,0.667229354,0.224230096,0.652113378
0.794836521,0.587349117,0.687139452,0.519436538,0.714794517,0.523781359,0.652087808,0.544417977,0.67270869,0.723104,0.511264801,0.561661124,0.51745075,0.577249289,0.372907162,0.656119585,0.222514376,0.65209341
0.791060328,0.569994271,0.681754827,0.500171959,0.709015369,0.502532363,0.649287403,0.544033468,0.671923518,0.72294265,0.505948424,0.540082932,0.513418317,0.553503454,0.370261818,0.643401206,0.220437944,0.650689244
0.788255513,0.550120711,0.677400589,0.485408843,0.702624619,0.48049438,0.645888329,0.541211307,0.671364784,0.72281307,0.502703607,0.529085755,0.509467959,0.540126801,0.368685246,0.629095435,0.219571352,0.649913311
0.783986926,0.534531713,0.673275769,0.473175496,0.697548449,0.463566095,0.644339979,0.546231389,0.671363413,0.723045886,0.498710334,0.520655811,0.503489673,0.527406931,0.36766836,0.622954428,0.220043272,0.64833045
0.780742943,0.575293541,0.680324495,0.485075861,0.705909729,0.489547998,0.639309287,0.545636058,0.669274747,0.720274866,0.49869445,0.547972262,0.506389916,0.56693083,0.365216047,0.640000105,0.214100286,0.645588636
0.781072617,0.588126361,0.681628048,0.497855186,0.709307909,0.497107834,0.639585972,0.545109868,0.669942856,0.72045964,0.501545429,0.559846938,0.508691251,0.575948894,0.367338985,0.641396165,0.215267047,0.647256553
0.780830622,0.602171123,0.68368125,0.510348976,0.709824979,0.509577394,0.640105844,0.545380116,0.669966578,0.719371915,0.503152966,0.571002722,0.50979197,0.585993946,0.369489551,0.647251964,0.217044473,0.647227287
0.781655967,0.61059916,0.68522203,0.519164801,0.713005126,0.520153522,0.640544176,0.546510935,0.670053303,0.719512999,0.505026817,0.577330649,0.511380196,0.591506481,0.371890038,0.65395391,0.220711291,0.647011995
0.782062173,0.627691507,0.690089822,0.532843947,0.714990973,0.534488976,0.64293617,0.545985043,0.669920385,0.716595232,0.506011844,0.585682333,0.510793924,0.601483524,0.371501744,0.66132158,0.221726,0.646834791
0.78550601,0.637249172,0.694677651,0.538809061,0.722578406,0.548345447,0.645336628,0.546548069,0.670978844,0.716721773,0.509305596,0.586810827,0.513087749,0.607011199,0.373960108,0.667623639,0.223295167,0.646650255
0.787952781,0.648292482,0.698168576,0.545605361,0.724613428,0.555008233,0.64666146,0.546635628,0.672109604,0.715903461,0.512263775,0.589753389,0.515569329,0.608429193,0.376653075,0.669410348,0.224143818,0.6466434
0.789533496,0.659004986,0.698857844,0.551170945,0.726927698,0.562966108,0.648199856,0.544400156,0.672059715,0.715548217,0.51373899,0.59512955,0.517791629,0.61668539,0.378067464,0.674758136,0.224386603,0.646594703
0.791335583,0.662182212,0.700748205,0.562368095,0.728561103,0.569852054,0.650332928,0.54328531,0.672108114,0.715610683,0.517531335,0.599387527,0.521731138,0.617344975,0.381648898,0.676909268,0.225930721,0.646487534
0.792594373,0.668322265,0.702066302,0.56408602,0.730023146,0.582276285,0.651294351,0.542441726,0.671962559,0.715654612,0.517111838,0.601999283,0.521525323,0.625432312,0.380938381,0.682148457,0.226767614,0.646386147
0.794838905,0.674443185,0.703673363,0.569816113,0.732135594,0.593095779,0.651469409,0.542558432,0.671874762,0.717131793,0.517132938,0.60649693,0.52186805,0.630913973,0.38032645,0.684496701,0.226842657,0.645171821
0.796568155,0.6803177,0.704714954,0.57599014,0.732631922,0.597982407,0.652617455,0.538989902,0.671858668,0.717040658,0.518304765,0.61239785,0.522469282,0.636086941,0.380265772,0.68374604,0.227412239,0.64392972
0.797150671,0.68514365,0.705388188,0.578190088,0.733683765,0.606180727,0.653606892,0.539253592,0.672029197,0.717063308,0.520255327,0.612707436,0.524414539,0.637057066,0.381255031,0.68393743,0.227759704,0.643910289
0.79780221,0.688926816,0.707232654,0.584745824,0.735300064,0.611399174,0.654198587,0.540333688,0.672363162,0.719078302,0.521450102,0.618406653,0.525877357,0.642414272,0.380884796,0.684096634,0.228520155,0.644645095
0.798432827,0.694229186,0.707655966,0.589383483,0.735344529,0.612786472,0.654655397,0.542326808,0.672681451,0.719143391,0.52202177,0.622992396,0.526410997,0.646596849,0.380615801,0.685477316,0.228846699,0.6445297
0.799603701,0.699706912,0.708925724,0.590898156,0.734329283,0.611621857,0.654770017,0.543307841,0.672794938,0.718900979,0.521501303,0.62435478,0.525809944,0.646309018,0.380531549,0.686669827,0.228687063,0.645035088
0.800206125,0.701399505,0.709112525,0.589933813,0.734056234,0.616194844,0.655733407,0.543911278,0.672791183,0.718131602,0.521065474,0.623231232,0.525382578,0.646936119,0.379379958,0.68743974,0.228603721,0.645716429
0.8003878,0.704417527,0.709577203,0.591870546,0.733612299,0.617325485,0.655809045,0.544032216,0.672818422,0.717305601,0.520804405,0.625645518,0.525090396,0.647585094,0.37806049,0.687757432,0.228517741,0.64650625
0.800455928,0.705181003,0.70945859,0.592471302,0.733303666,0.618747532,0.656588793,0.543907881,0.672851324,0.716544986,0.520592034,0.627820909,0.52504003,0.6502949,0.376690716,0.688397527,0.228506178,0.646607161
0.800853848,0.706133723,0.709770322,0.593538523,0.733101726,0.622606993,0.65670377,0.544974089,0.673205793,0.716441989,0.52057755,0.628458142,0.524820507,0.65222168,0.375494897,0.68907243,0.22846061,0.647785664
0.801161945,0.707245529,0.709636569,0.593819439,0.732933044,0.623984158,0.656837344,0.546137154,0.67368114,0.716161013,0.520775318,0.62874943,0.524767101,0.651903689,0.37538743,0.68882966,0.228505671,0.650212288
0.801564097,0.708140194,0.709993839,0.594958246,0.733105958,0.624300897,0.657084107,0.546037257,0.673738062,0.715442061,0.52092123,0.628359377,0.524821579,0.651376605,0.37537843,0.688615084,0.228854746,0.651192546
0.80145359,0.708316863,0.709851444,0.594911516,0.73303026,0.622951984,0.657935679,0.544844508,0.673928082,0.715072095,0.520959318,0.627585173,0.524874926,0.650668383,0.375401527,0.688401401,0.228981033,0.651233554
0.801358163,0.706830561,0.709792972,0.594362855,0.732979536,0.621482432,0.657989204,0.544527471,0.673953116,0.714723229,0.52127099,0.627377391,0.525297403,0.650438368,0.375745445,0.6882388,0.229055658,0.651197255
0.801283479,0.705822468,0.709904313,0.594019413,0.733940721,0.620542049,0.658167124,0.543534279,0.67391324,0.714722812,0.521726191,0.624652863,0.526118815,0.647472203,0.376122057,0.688040793,0.229168713,0.651034832
0.800293624,0.704392433,0.709920466,0.588402033,0.734311223,0.61434257,0.658407748,0.543571174,0.673902631,0.715800405,0.52186209,0.617843926,0.526411414,0.638930976,0.376949459,0.687025547,0.22929132,0.650731146
0.799179316,0.689711034,0.708571732,0.57559967,0.733759701,0.602859795,0.658382237,0.544222891,0.673629224,0.716686249,0.521863699,0.604075015,0.526364803,0.625655949,0.378559083,0.680381954,0.229331166,0.650544107
0.796691895,0.682250082,0.704330385,0.562101841,0.730118215,0.580228269,0.658241868,0.544998288,0.672953308,0.717289746,0.518639505,0.596450031,0.523557127,0.614977121,0.376627237,0.675162673,0.227825448,0.650687277
0.793559134,0.669029772,0.701737523,0.550166309,0.72601378,0.564424992,0.654929936,0.544609904,0.671963751,0.71816802,0.516911626,0.591532111,0.521215975,0.611347258,0.373022765,0.66527766,0.225215152,0.650651574
0.789323449,0.651162684,0.697162807,0.543785214,0.721895516,0.547920823,0.651666164,0.544933081,0.671976209,0.720465183,0.513844371,0.584484935,0.518989921,0.597922444,0.370905191,0.658971488,0.222503498,0.650622964
0.788634837,0.629063964,0.692326367,0.518653572,0.715090513,0.525811136,0.646050453,0.545672357,0.671342671,0.721804202,0.508833826,0.552830637,0.515204728,0.569934487,0.369529247,0.648248672,0.220551714,0.650606036
0.786326528,0.610691965,0.688030422,0.502290606,0.70825547,0.505339801,0.644279242,0.5444749,0.670938611,0.722051442,0.504499495,0.536778271,0.510621846,0.550754249,0.366959423,0.637570143,0.216231897,0.649915099
0.780768275,0.565740824,0.67902106,0.486797184,0.702382624,0.488130063,0.639251173,0.548617423,0.669516325,0.722268462,0.497196108,0.537025034,0.5060004,0.556769729,0.364262491,0.630098224,0.214506969,0.640953243
0.78459394,0.575348794,0.681142747,0.49958083,0.706147194,0.498906255,0.639537156,0.545418799,0.669214547,0.72218895,0.499299377,0.55243206,0.507417917,0.570528984,0.365148932,0.639545023,0.214496806,0.640918851
0.785457194,0.588160574,0.681418896,0.508350849,0.708535731,0.511483133,0.639780819,0.54566741,0.66966784,0.721942663,0.500205874,0.561153293,0.507967353,0.578417599,0.366121918,0.642446458,0.216278896,0.645424843
0.787065983,0.600886345,0.685049534,0.521767855,0.714042485,0.525579512,0.63989687,0.546405077,0.669699788,0.721907735,0.502091765,0.570987284,0.508989573,0.589302242,0.366438836,0.646625996,0.216851771,0.648444533
0.787645698,0.609275758,0.689087033,0.530239463,0.717556119,0.536849201,0.641746521,0.546664178,0.669713855,0.720561147,0.504042983,0.580393672,0.509255528,0.599327385,0.366210282,0.650279522,0.216713071,0.648312211
0.790089846,0.618407965,0.692789197,0.540591121,0.722300768,0.546659231,0.642230392,0.54616338,0.670058787,0.718251705,0.508712173,0.586475253,0.513769984,0.603418767,0.370273352,0.654687107,0.21843259,0.648237109
0.791536212,0.632927001,0.695760846,0.545262694,0.722057641,0.552037239,0.64405334,0.545347273,0.670600235,0.714785457,0.511350691,0.588187635,0.515221953,0.608584881,0.373673171,0.658402622,0.219971955,0.648023725
0.794257045,0.644193172,0.699023783,0.549292326,0.724237263,0.560927033,0.646148682,0.543366373,0.670821011,0.714402139,0.51448518,0.589770317,0.517769277,0.613088727,0.376868725,0.659159005,0.221622229,0.647111535
0.796048701,0.654518127,0.70109278,0.556902051,0.727289081,0.569529831,0.648446977,0.542057812,0.670804501,0.714553297,0.515806556,0.595266938,0.519511342,0.618897498,0.376775712,0.667200208,0.22215496,0.647003531
0.79751879,0.662220359,0.700569987,0.566027522,0.727903426,0.580453813,0.649389982,0.540391684,0.670491815,0.714535534,0.516979396,0.603253484,0.521430731,0.6258654,0.37831828,0.673343837,0.223297313,0.646959901
0.799442232,0.669899881,0.70299685,0.570666313,0.729915202,0.590361416,0.649939775,0.5406003,0.67058903,0.717974603,0.518326879,0.609967351,0.522715509,0.63407439,0.378603429,0.672448158,0.224533781,0.646835327
0.801060677,0.676688671,0.704699576,0.577023983,0.731342673,0.597624481,0.653049767,0.540687084,0.671633184,0.718292952,0.519595742,0.612861633,0.523231268,0.63664794,0.379430413,0.674767673,0.22577484,0.646765947
0.801609397,0.680979013,0.706124306,0.580007255,0.732488096,0.604149938,0.653776884,0.540497303,0.671858847,0.718036532,0.520638108,0.615399182,0.524320304,0.639459014,0.381388128,0.676039994,0.226669207,0.646738708
0.802443683,0.683231413,0.706734061,0.585120201,0.732506335,0.605829537,0.653678119,0.540609062,0.672802389,0.718010485,0.520929337,0.621855676,0.52522999,0.644658208,0.38178426,0.678788126,0.22775045,0.64667207
0.80364728,0.687305808,0.709053159,0.590865731,0.733118296,0.610639453,0.655807376,0.541925669,0.6733073,0.717677295,0.521275401,0.624832511,0.525482833,0.648702919,0.381219149,0.682128847,0.228393495,0.64764905
0.804368436,0.693558633,0.710076332,0.593376696,0.732726276,0.614685059,0.656102061,0.542363584,0.673532963,0.717386305,0.521279037,0.629769623,0.525193691,0.653828263,0.3804501,0.68367672,0.228195906,0.649164855
0.805525362,0.695357144,0.712173581,0.595100522,0.732736707,0.617076755,0.65653187,0.542384028,0.673661888,0.717138588,0.52129966,0.629147828,0.524930298,0.652268708,0.379509658,0.684688807,0.228421837,0.649889946
0.806119144,0.698396981,0.712394834,0.597967207,0.73274833,0.618559897,0.657517672,0.543610513,0.673692226,0.715319455,0.521110475,0.630262136,0.524723768,0.651080608,0.378997684,0.684921205,0.228746071,0.650194645
0.80647707,0.699869215,0.711806357,0.598447084,0.732887805,0.622590005,0.658292294,0.545262754,0.673767388,0.714958429,0.520890594,0.630247593,0.524567842,0.65030694,0.37815237,0.684649765,0.228700906,0.64992547
0.807169378,0.700344563,0.711528122,0.599576771,0.73294872,0.624040842,0.659259975,0.544537008,0.673839629,0.714516997,0.520731568,0.630882263,0.524469614,0.650387406,0.377409011,0.68441695,0.228639781,0.649980605
0.806988358,0.700341046,0.711717963,0.59738493,0.733248949,0.623977304,0.660388529,0.543306291,0.673853219,0.714285254,0.520734966,0.630021393,0.524607956,0.6505633,0.376720846,0.684828818,0.228690356,0.650135756
0.806796014,0.70073539,0.711970568,0.596423566,0.733929276,0.624061823,0.660965741,0.542982697,0.673836768,0.714231312,0.520949423,0.628970742,0.525071859,0.649856865,0.376247317,0.685005486,0.228680715,0.650267065
0.806705654,0.701275408,0.711757421,0.596333146,0.734909892,0.624101102,0.660868704,0.543098688,0.673814595,0.714456439,0.521180511,0.628310263,0.525415361,0.649659693,0.376176596,0.685371995,0.22867094,0.650378585
0.806583107,0.699768722,0.711635292,0.591587186,0.735428452,0.622554898,0.660808027,0.543523729,0.673844934,0.714772522,0.521515727,0.627666652,0.525801718,0.649235547,0.376191437,0.685235441,0.228798538,0.65039289
0.805556059,0.695089042,0.71153152,0.586216927,0.735696197,0.614409208,0.660380661,0.543761969,0.673943698,0.71626848,0.522533298,0.623422742,0.5271644,0.644900978,0.377961814,0.685139894,0.229084402,0.650648415
0.804604709,0.688363492,0.710731566,0.576106071,0.7356686,0.600562632,0.660319269,0.543785274,0.6739375,0.717538655,0.522371709,0.61579752,0.526785135,0.636832058,0.378114104,0.683801591,0.229070336,0.650681794
0.802978575,0.675687671,0.709064007,0.573775172,0.732524455,0.585461259,0.659534812,0.543794513,0.673851073,0.718046844,0.52224797,0.606621861,0.526764929,0.620642066,0.37902844,0.678081393,0.228941143,0.650863886
0.801399589,0.657912076,0.707071841,0.562660217,0.731154501,0.565771222,0.658768773,0.543613851,0.672049701,0.7184304,0.520940602,0.600952804,0.525227249,0.616538107,0.377660811,0.671771109,0.227897048,0.650867343
0.800436556,0.631188035,0.703163862,0.550045013,0.724838674,0.548976302,0.652425826,0.544060349,0.671693683,0.719536543,0.517439425,0.594693542,0.521122098,0.610402524,0.374099314,0.665835261,0.224212915,0.651616156
0.794578791,0.610803246,0.695437491,0.528667927,0.717365205,0.529563427,0.649727762,0.544373274,0.671622932,0.72295177,0.514235854,0.577545106,0.518883169,0.592054129,0.36999014,0.652376413,0.221965998,0.650850713
0.791976094,0.584339976,0.687643766,0.50713712,0.710912168,0.510222018,0.647786736,0.544378877,0.671611071,0.724523664,0.508238018,0.553452849,0.514231682,0.569086909,0.367488831,0.645650446,0.219501987,0.650712371
0.78926599,0.564103901,0.68344903,0.48861292,0.703498304,0.488969356,0.645689964,0.544186473,0.671364903,0.724181831,0.505725324,0.534278452,0.511701226,0.549188852,0.366012931,0.630033016,0.219078362,0.645614326
